Alert: RTH unavailable – magnetometer;alert_rth_unavailable_magnetometer;Magnetic interference – RTH unavailable;Perturbations magnétiques – RTH indisponible;Magnetic interference – RTH unavailable;Magnetic interference – RTH unavailable;Magnetic interference – RTH unavailable
Alert: perturbation_magnetic;alert_heading_lock_ko_perturbation_magnetic;Magnetic interference;Perturbations magnétiques;Magnetic interference;Magnetic interference;Magnetic interference
Alert : earth_magnetic;alert_heading_lock_ko_earth_magnetic;Earth magnetic field too low;Champ magnétique terrestre trop faible;Earth magnetic field too low;Earth magnetic field too low;Earth magnetic field too low
Alert: Too much wind;alert_too_much_wind;Strong winds;Vents forts;Starke Winde;Viento fuerte;強風
Alert: Strong IMU vibrations;alert_strong_imu_vibrations;Strong vibrations detected – check that propellers are tightly screwed;Fortes vibrations détectées – vérifiez la fixation des hélices;Strong vibrations detected – check that propellers are tightly screwed;Strong vibrations detected – check that propellers are tightly screwed;Strong vibrations detected – check that propellers are tightly screwed
Alert: Internal memory full;alert_internal_memory_full;Internal memory full;Mémoire interne pleine;Internal memory full;Internal memory full;Internal memory full
Alert: Sd Full;alert_sd_full;SD Full;Carte SD Pleine;SD Card Full;SD Card Full;SD Card Full
Alert: Sd Too slow - banner;alert_sdcard_too_slow;SD too slow;Carte SD trop lente;SD too slow;SD too slow;SD too slow
Alert: Sd Slow – Tile;alert_sd_slow;SD Slow;Carte SD Lente;SD Slow;SD Slow;SD Slow
Alert: Sd Error – Switching to internal;alert_sd_error;SD Error;Erreur Carte SD;SD Error;SD Error;SD Error
Alert : Internal Memory Error;alert_internal_memory_error;Internal memory error;Erreur mémoire interne;Internal memory error;Internal memory error;Internal memory error
Alert No Sd Card Error Title;alert_no_sdcard_error_title;No SD card;Pas de carte SD;No SD card;No SD card;No SD card
Alert No Sd Card Error Desc;alert_no_sdcard_error_desc;Media will be saved on the drone’s internal memory.;Les médias seront enregistrés dans la mémoire interne du drone.;Media will be saved on the drone’s internal memory.;Media will be saved on the drone’s internal memory.;Media will be saved on the drone’s internal memory.
Alert Sd Card Format Error Title;alert_sdcard_format_error_title;SD card format error;Carte SD non reconnue;SD card format error;SD card format error;SD card format error
Alert Sd Card Format Error Desc;alert_sdcard_format_error_desc;Please format your SD card.;Veuillez formater votre carte SD.;Please format your SD card.;Please format your SD card.;Please format your SD card.
Alert Sd Card Insufficient Speed Error Title;alert_sdcard_error_title;SD card error;Erreur carte SD;SD card error;SD card error;SD card error
Alert Sd Card Insufficient Speed Error Desc;alert_sdcard_insufficient_speed_error_desc;The SD card speed is insufficient for this video recording.;La vitesse de la carte SD est insuffisante pour cet enregistrement vidéo.;The SD card speed is insufficient for this video recording.;The SD card speed is insufficient for this video recording.;The SD card speed is insufficient for this video recording.
Alert: Geofence reached;alert_geofence_reached;Geocage reached;Géocage atteinte;Geocage reached;Geocage reached;Geocage reached
Alert: Camera error;alert_camera_error;Check that nothing is blocking the camera;Vérifiez que rien ne gène les mouvements de la caméra;Achten Sie darauf, dass die Kamera nicht blockiert ist;Compruebe que no haya nada que bloquee la cámara;カメラがブロックされていないことをチェックします。
Alert: Low and perturbed Wi-Fi;alert_low_and_perturbed_wifi;Weak Wi-Fi signal – strong interferences;Signal Wi-Fi faible – fortes interférences;Weak Wi-Fi signal – strong interferences;Weak Wi-Fi signal – strong interferences;Weak Wi-Fi signal – strong interferences
Alert : Stereo sensors not calibrated;alert_stereo_sensors_not_calibrated;Stereo sensors calibration required;Calibration des capteurs stéréo requise;Stereo sensors calibration required;Stereo sensors calibration required;Stereo sensors calibration required
Alert: No avoidance Sensor ko ;alert_no_avoidance_sensors_failure;Obstacle avoidance disabled – stereo camera failure;Évitement d'obstacles désactivé – problème caméra stéréo;Obstacle avoidance disabled – stereo camera failure;Obstacle avoidance disabled – stereo camera failure;Obstacle avoidance disabled – stereo camera failure
Alert: No avoidance Gimbal failure;alert_no_avoidance_gimbal_failure;Obstacle avoidance disabled – gimbal failure;Évitement d'obstacles désactivé – problème stabilisation gimbal;Obstacle avoidance disabled – gimbal failure;Obstacle avoidance disabled – gimbal failure;Obstacle avoidance disabled – gimbal failure
Alert: No avoidance Sensor not calibrated;alert_no_avoidance_sensors_not_calibrated;Obstacle avoidance disabled – stereo sensors calibration required;Évitement d'obstacles désactivé – calibration des capteurs stéréo requise;Obstacle avoidance disabled – stereo sensors calibration required;Obstacle avoidance disabled – stereo sensors calibration required;Obstacle avoidance disabled – stereo sensors calibration required
Alert: No avoidance too dark;alert_no_avoidance_too_dark;Obstacle avoidance disabled – environment too dark;Évitement d'obstacles désactivé – environnement trop sombre;Obstacle avoidance disabled – environment too dark;Obstacle avoidance disabled – environment too dark;Obstacle avoidance disabled – environment too dark
Alert: Poor quality GPS;alert_no_avoidance_no_gps;Obstacle avoidance disabled – poor GPS quality;Évitement d'obstacles désactivé – mauvaise qualité du GPS;Obstacle avoidance disabled – poor GPS quality;Obstacle avoidance disabled – poor GPS quality;Obstacle avoidance disabled – poor GPS quality
Alert : Deteriorated avoidance strong winds;alert_deteriorated_avoidance_strong_winds;Obstacle avoidance degraded – strong winds;Évitement d'obstacles dégradé – vents forts;Obstacle avoidance degraded – strong winds;Obstacle avoidance degraded – strong winds;Obstacle avoidance degraded – strong winds
Alert: Manual piloting, No GPS;alert_avoidance_deteriorated;Obstacle avoidance degraded – poor GPS accuracy;Évitement d'obstacles dégradé – précision du GPS trop faible;Obstacle avoidance degraded – poor GPS accuracy;Obstacle avoidance degraded – poor GPS accuracy;Obstacle avoidance degraded – poor GPS accuracy
Alert: Drone Stuck ;alert_drone_stuck;Obstacle avoidance – drone was not able to find a path;Évitement d’obstacles – le drone n'a pas pu trouver un passage;Obstacle avoidance – drone was not able to find a path;Obstacle avoidance – drone was not able to find a path;Obstacle avoidance – drone was not able to find a path
Alert : High deviation;alert_high_deviation;Obstacle avoidance – strong trajectory deviation;Évitement d’obstacles – forte déviation de la trajectoire;Obstacle avoidance – strong trajectory deviation;Obstacle avoidance – strong trajectory deviation;Obstacle avoidance – strong trajectory deviation
Alert : Obstacle avoidance computational error;alert_obstacle_avoidance_computational_error;Obstacle avoidance disabled – internal error;Évitement d’obstacles désactivé – erreur interne;Obstacle avoidance disabled – internal error;Obstacle avoidance disabled – internal error;Obstacle avoidance disabled – internal error
Alert : Obstacle avoidance blind direction;alert_obstacle_avoidance_blind_direction;Obstacle avoidance – drone blind in this direction;Évitement d’obstacles – drone aveugle dans cette direction;Obstacle avoidance – drone blind in this direction;Obstacle avoidance – drone blind in this direction;Obstacle avoidance – drone blind in this direction
Alert: Sensor calibration recommended;alert_sensor_calibration_recommended;Calibrate sensors for a better experience.;Calibrer les capteurs d'obstacles pour une meilleure expérience.;Calibrate sensors for a better experience.;Calibrate sensors for a better experience.;Calibrate sensors for a better experience.
Alert: IMU vibrations;alert_imu_vibrations;Vibrations detected – check that propellers are tightly screwed;Vibrations détectées – vérifiez la fixation des hélices;Vibrations detected – check that propellers are tightly screwed;Vibrations detected – check that propellers are tightly screwed;Vibrations detected – check that propellers are tightly screwed
Alert: Target lost;alert_target_lost;Subject lost;Cible perdue;Objekt verloren;Objeto perdido;対象を喪失しました。
Alert: Gps ko;alert_gps_ko;GPS tracking connection lost;Signal GPS perdu;GPS tracking connection lost;GPS tracking connection lost;GPS tracking connection lost
Alert: Battery gauge update required;alert_battery_gauge_update_required;Battery software update required;Mise à jour du logiciel batterie requise;Battery software update required;Battery software update required;Battery software update required
Alert: Battery identification failed;alert_battery_identification_failed;Battery identification failed;Échec d'identification de la batterie;Battery identification failed;Battery identification failed;Battery identification failed
Alert: Unauthorized flight zone;alert_unauthorized_flight_zone;You are not allowed to fly here;Vous n'êtes pas autorisé à voler ici;You are not allowed to fly here;You are not allowed to fly here;You are not allowed to fly here
Alert: Take off;alert_take_off;Take off;Faites décoller le drone;Take-off;Despegue;離陸
Alert: Take off waypoint;alert_take_off_waypoint;Take off to create a waypoint;Faites décoller le drone pour créer un waypoint;Starten Sie die Drohne, um einen Waypoint zu erstellen;Despegue el dron para crear un waypoint;ドローンを離陸させ、ウェイポイントを作成してください
Alert: Take off POI;alert_take_off_poi;Take off to create a POI;Faites décoller le drone pour créer un point d'intérêt;Starten Sie die Drohne, um einen interessanten Ort zu erstellen;Despegue el dron para crear un punto de interés;ドローンを離陸させ、POIを作成してください
Alert: Drone too close to the ground;alert_drone_too_close_ground;Drone too close to the ground;Drone trop proche du sol;Drone too close to the ground;Drone too close to the ground;Drone too close to the ground
Alert: Drone above max altitude;alert_drone_above_max_altitude;Drone above maximum altitude;Drone au-dessus de l'altitude maximale;Drone above maximum altitude;Drone above maximum altitude;Drone above maximum altitude
Alert: Select subject;alert_select_subject;Select a subject;Sélectionnez un sujet;Select a subject;Select a subject;Select a subject
Alert : Stream unavailable during download;alert_stream_unavailable_download;Video stream unavailable during download;Flux vidéo indisponible durant un téléchargement;Video stream unavailable during download;Video stream unavailable during download;Video stream unavailable during download
Hand Launch: Launch;alert_hand_launch_launch;Launch;Lancer;Starten;Lanzar;発射！
Hand Launch: Title;alert_hand_launch;Hand detected. Do you want to hand launch your drone ?;Main détectée. Souhaitez vous lancer votre drone ?;Hand detected. Do you want to hand launch your drone ?;Hand detected. Do you want to hand launch your drone ?;Hand detected. Do you want to hand launch your drone ?
Hand Land: Hand detected;alert_hand_land_hand_detected;Hand detected;Main detectée;Hand detected;Hand detected;Hand detected
Hand Land: Replacing;alert_hand_land_replacing;Replacing;Replacement;Replacing;Replacing;Replacing
Hand Land: Hand Lost;alert_hand_land_hand_lost;Hand lost;Main perdue;Hand lost;Hand lost;Hand lost
Hand Land: Landing…;alert_hand_land_landing;Landing…;Atterrissage…;Landing…;Landing…;Landing…
Hand Land: Waiting;alert_hand_land_waiting;Waiting;En attente;Waiting;Waiting;Waiting
RTH: Title;alert_return_home_title;Returning Home;Returning Home;Returning Home;Returning Home;Returning Home
RTH: Return to pilot title;alert_return_pilot_title;Returning to Pilot;Returning to Pilot;Returning to Pilot;Returning to Pilot;Returning to Pilot
RTH: Return to vehicle title;alert_return_vehicle_title;Returning to Vehicle;Returning to Vehicle;Returning to Vehicle;Returning to Vehicle;Returning to Vehicle
RTH: Controller low battery;alert_return_home_controller_low_battery;Low Controller's battery;Batterie du contrôleur faible;Low Controller's battery;Low Controller's battery;Low Controller's battery
RTH: Device low battery;alert_return_home_device_low_battery;Low Device's battery;Batterie de l’appareil faible;Low Device's battery;Low Device's battery;Low Device's battery
RTH: Controller very low battery;alert_return_home_controller_very_low_battery;Very Low Controller's battery;Batterie du contrôleur très faible;Very Low Controller's battery;Very Low Controller's battery;Very Low Controller's battery
RTH: Device very low battery;alert_return_home_device_very_low_battery;Very Low Device's battery;Batterie de l’appareil très faible;Very Low Device's battery;Very Low Device's battery;Very Low Device's battery
RTH: Drone low battery;alert_return_home_drone_low_battery;Low Drone's battery;Batterie du drone faible;Low Drone's battery;Low Drone's battery;Low Drone's battery
RTH: Drone very low battery;alert_return_home_drone_very_low_battery;Very Low Drone's battery;Batterie du drone très faible;Very Low Drone's battery;Very Low Drone's battery;Very Low Drone's battery
RTH: Starting in;alert_return_home_remaining_time;Starting in %d s;Commence dans %d s;Starting in %d s;Starting in %d s;Starting in %d s
RTH: Won’t reach home;alert_return_home_wont_reach_home;RTH – can't reach home;RTH – home non atteignable;RTH – can't reach home;RTH – can't reach home;RTH – can't reach home
Auto landing: AutoLanding in;alert_autolanding_remaining_time;Autolanding in %d s;Atterrissage automatique dans %d s;Autolanding in %d s;Autolanding in %d s;Autolanding in %d s
Take Off Alert : sensor failure title;takeoff_alert_sensor_title;Sensor(s) failure: %s;Capteur(s) défectueux : %s;Sensor(s) failure: %s;Sensor(s) failure: %s;Sensor(s) failure: %s
Take Off Alert : sensor failure description;takeoff_alert_sensor_description;The drone uses this(ese) sensor(s) for a stable flight and can not take off without it. Please reboot the drone and contact Parrot customer support if the problem persists.;Le drone ne peut pas décoller sans ce(s) capteur(s). Veuillez redémarrer le drone et contacter le support Parrot si le problème persiste.;The drone uses this(ese) sensor(s) for a stable flight and can not take off without it. Please reboot the drone and contact Parrot customer support if the problem persists.;The drone uses this(ese) sensor(s) for a stable flight and can not take off without it. Please reboot the drone and contact Parrot customer support if the problem persists.;The drone uses this(ese) sensor(s) for a stable flight and can not take off without it. Please reboot the drone and contact Parrot customer support if the problem persists.
